Body 151 : 11033.205397	-30260.703418	0.000000	|	0.335985	-0.998360	0.000000
Body 152 : 10078.288536	4316.273338	0.000000	|	0.452928	0.232727	0.000000
Body 153 : -83214.889241	-16803.832662	0.000000	|	-2.769472	-0.575886	0.000000
Body 154 : 8553.461282	3469.975088	0.000000	|	0.253869	0.060021	0.000000
Body 155 : -13629.017388	3895.107363	0.000000	|	-0.465103	0.093618	0.000000
Body 156 : -159413.365913	317432.023657	0.000000	|	-5.348223	10.601068	0.000000
Body 157 : 106526.149408	-1182.317905	0.000000	|	3.599014	-0.050120	0.000000
Body 158 : 25734.318247	30713.990370	0.000000	|	0.853930	1.006243	0.000000
Body 159 : 18496.425922	-11367.754941	0.000000	|	0.578074	-0.394916	0.000000
Body 160 : 156590.780108	111816.247319	0.000000	|	5.203015	3.710266	0.000000
Body 161 : 2346057.888317	1446063.893167	0.000000	|	78.239768	48.212735	0.000000
Body 162 : 60699.707073	-33232.380955	0.000000	|	2.052615	-1.158710	0.000000
Body 163 : -22153.266748	-47454.218079	0.000000	|	-0.756237	-1.583342	0.000000
Body 164 : -927.221550	50176.710426	0.000000	|	-0.054487	1.679674	0.000000
Body 165 : -196606.663188	-126575.140930	0.000000	|	-6.566310	-4.231421	0.000000
Body 166 : 50105.772483	3041.698250	0.000000	|	1.689652	0.097421	0.000000
Body 167 : -24683.183401	-17731.412414	0.000000	|	-0.825049	-0.596282	0.000000
Body 168 : 3021002.102092	3007132.594814	0.000000	|	100.718103	100.276951	0.000000
Body 169 : 2074003.460769	-603937.282249	0.000000	|	69.173626	-20.149496	0.000000
Body 170 : 20489.501954	-3580.245292	0.000000	|	0.653391	-0.118659	0.000000
Body 171 : -8224.777184	-6894.150494	0.000000	|	-0.297153	-0.285059	0.000000
Body 172 : 18768.964863	888.013388	0.000000	|	0.584127	0.001582	0.000000
Body 173 : 25357.597321	23450.602034	0.000000	|	0.774187	0.766620	0.000000
Body 174 : 38484.860208	-5156.158765	0.000000	|	1.281807	-0.189334	0.000000
Body 175 : -8650544.877319	5643783.890602	0.000000	|	-288.915445	188.465603	0.000000
Body 176 : 32304.637174	-11486.657030	0.000000	|	1.031604	-0.347517	0.000000
Body 177 : -133317.505566	5663.253640	0.000000	|	-4.471054	0.183917	0.000000
Body 178 : 304203.910138	-7020.983181	0.000000	|	10.215282	-0.249944	0.000000
Body 179 : 14346.416240	-24946.967870	0.000000	|	0.464536	-0.886404	0.000000
Body 180 : -200331.978707	-30711.061022	0.000000	|	-6.706967	-1.025706	0.000000
Body 181 : -41278.251856	2330.659946	0.000000	|	-1.456028	0.049450	0.000000
Body 182 : 3809.874474	57228.359695	0.000000	|	0.090700	1.909172	0.000000
Body 183 : -6047853.359979	3739897.387465	0.000000	|	-201.784869	124.758431	0.000000
Body 184 : -1269991.406646	236508.989521	0.000000	|	-42.762853	7.938369	0.000000
Body 185 : 273934.076613	-622828.339946	0.000000	|	9.623821	-21.830241	0.000000
Body 186 : 50117.313307	18313.715581	0.000000	|	1.681344	0.609250	0.000000
Body 187 : -8155.971055	-25570.652108	0.000000	|	-0.285651	-0.844843	0.000000
Body 188 : 9820.508625	-2761.338385	0.000000	|	0.346362	-0.083566	0.000000
Body 189 : 57261.438856	-329690.349586	0.000000	|	1.944786	-11.274367	0.000000
Body 190 : 4338064.100122	-773330.867755	0.000000	|	145.743982	-25.997099	0.000000
Body 191 : -6132.620163	38521.067561	0.000000	|	-0.208429	1.303686	0.000000
Body 192 : 25203.726495	24328.121204	0.000000	|	0.843655	0.796737	0.000000
Body 193 : -128023.461140	75903.698893	0.000000	|	-4.293796	2.516652	0.000000
Body 194 : -174885.279424	-369776.669697	0.000000	|	-5.893083	-12.461995	0.000000
Body 195 : 16457.919575	140041.186900	0.000000	|	0.533580	4.661735	0.000000
Body 196 : -62918.589081	-222714.696907	0.000000	|	-2.135943	-7.514145	0.000000
Body 197 : -64658.923088	92717.392655	0.000000	|	-2.201752	3.128394	0.000000
Body 198 : -109102.069039	-51356.765238	0.000000	|	-3.669986	-1.735324	0.000000
Body 199 : 15691.520807	20614.760233	0.000000	|	0.498266	0.669337	0.000000
Body 200 : 971260.003391	-1860668.701424	0.000000	|	34.121843	-65.417790	0.000000
